doc,line,token,kind,source,registry_file
example.tex(§5.3),136,1.5,MATCH,X_C_3600_2,registry_q3.csv
example.tex(§5.3),136,36.14,MATCH,P07_cross_r1.5,registry_q3.csv
example.tex(§5.3),136,1.0,MATCH,X_C_10800_2,registry_q3.csv
example.tex(§5.3),136,48.47,MATCH,P07_cross_r1,registry_q3.csv
example.tex(§5.3),137,0.5,MATCH,E04_T_range,registry_q3.csv
example.tex(§5.3),137,55.24,MATCH,P07_cross_r0.5,registry_q3.csv
example.tex(§5.3),137,57.42,MATCH,MC_s_kcp_m,registry_q3_mc.csv
example.tex(§5.3),138,6,MATCH,P05_Csurf_rel,registry_q3.csv
example.tex(§5.3),139,1.02,MATCH,T5_r1_c1,registry_q3.csv
example.tex(§5.3),140,0.0527,MATCH,X_C_206700_2,registry_q3.csv
example.tex(§5.3),141,0.0500,MATCH,P00_Cbar,registry_q3.csv
example.tex(§5.3),141,5.3,MATCH,P05_Csurf_rel,registry_q3.csv
example.tex(§5.3),141,8e-7,ALLOW,allow: 附录2 对流传质系数 h_m,
example.tex(§5.3),143,49.9998,MATCH,P05_T_surface,registry_q3.csv
example.tex(§5.3),144,5.0e5,ALLOW,allow: problem3.md §5.3 末期湿分特征时间 R^2/D,
example.tex(§5.3),145,1.9e3,ALLOW,allow: problem3.md §7.1 末期热特征时间 R^2/alpha (取整),
example.tex(§5.3),147,4,MATCH,DR_c100_dh,registry_q3_drainage.csv
example.tex(§5.3),148,2.9e-7,MATCH,V10_gpre_min,registry_q3_verify.csv
example.tex(§5.3),149,12,MATCH,W11_max_dt_axial,registry_q3_2d.csv
example.tex(§5.3),149,0.46,MATCH,T5_r2_c1,registry_q3.csv
example.tex(§5.3),149,0.15,MATCH,P05_C_center,registry_q3.csv
example.tex(§5.3),149,45,ALLOW,allow: 中心 0.46→0.15 历时 57.42-12 推导,
example.tex(§5.3),150,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),151,2.55,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),151,0.15,MATCH,P05_C_center,registry_q3.csv
example.tex(§5.3),151,17,MATCH,W11_pen_alpha_cm,registry_q3_2d.csv
example.tex(§5.3),153,139,ALLOW,allow: R^2/D 末期特征时间 5.0e5/3600 推导,
example.tex(§5.3),155,1e-5,MATCH,V4_q2_dt0125_dC_w1p8e3_7p2e3 s,registry_q3_verify.csv
example.tex(§5.3),155,34,MATCH,W11_argmax_off_enddir,registry_q3_2d.csv
example.tex(§5.3),159,0.96,MATCH,DR_c075_dh,registry_q3_drainage.csv
example.tex(§5.3),159,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),161,6,MATCH,P05_Csurf_rel,registry_q3.csv
example.tex(§5.3),161,24,MATCH,MC_env_lo,registry_q3_mc.csv
example.tex(§5.3),161,48,MATCH,P07_cross_r1,registry_q3.csv
example.tex(§5.3),162,0.15,MATCH,P05_C_center,registry_q3.csv
example.tex(§5.3),162,0.0500,MATCH,P00_Cbar,registry_q3.csv
example.tex(§5.3),167,5,MATCH,W11_pen_dmax_cm,registry_q3_2d.csv
example.tex(§5.3),167,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),168,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),168,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(§5.3),168,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(§5.3),169,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(§5.3),169,0.1,MATCH,T5_r3_c5,registry_q3.csv
example.tex(§5.3),169,2.0,MATCH,V4_ratio,registry_q3_verify.csv
example.tex(§5.3),170,21,ALLOW,allow: 输出列数,
example.tex(§5.3),170,60,MATCH,MC_s_D0_m,registry_q3_mc.csv
example.tex(§5.3),170,120,ALLOW,allow: result3 A 列时刻 60x2,
example.tex(§5.3),170,206700,MATCH,P00_t_last,registry_q3.csv
example.tex(§5.3),170,3445,MATCH,P00_n60,registry_q3.csv
example.tex(§5.3),171,60,MATCH,MC_s_D0_m,registry_q3_mc.csv
example.tex(§5.3),171,60,MATCH,MC_s_D0_m,registry_q3_mc.csv
example.tex(§5.3),172,5,MATCH,W11_pen_dmax_cm,registry_q3_2d.csv
example.tex(§5.3),180,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(§5.3),182,100,MATCH,MC_p97.5,registry_q3_mc.csv
example.tex(§5.3),182,200,MATCH,P00_M,registry_q3.csv
example.tex(§5.3),182,400,ALLOW,allow: 网格 M=400,
example.tex(§5.3),182,206397.9,MATCH,P02_M100,registry_q3.csv
example.tex(§5.3),183,206720.4,MATCH,DR_base,registry_q3_drainage.csv
example.tex(§5.3),183,206857.3,MATCH,P02_M400,registry_q3.csv
example.tex(§5.3),183,2.3559,MATCH,V1_ratio,registry_q3_verify.csv
example.tex(§5.3),184,2.3559,MATCH,V1_ratio,registry_q3_verify.csv
example.tex(§5.3),184,1.2363,MATCH,P02_order,registry_q3.csv
example.tex(§5.3),185,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(§5.3),185,400,ALLOW,allow: 网格 M=400,
example.tex(§5.3),185,2,MATCH,V4_ratio,registry_q3_verify.csv
example.tex(§5.3),185,-1,MATCH,X_C_10800_2,registry_q3.csv|abs
example.tex(§5.3),185,206958.2,MATCH,P01_tdry_rich,registry_q3.csv
example.tex(§5.3),186,57.49,MATCH,P01_tdry_rich_h,registry_q3.csv
example.tex(§5.3),186,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(§5.3),186,57.50,ALLOW,allow: p=1 保守外推小时值 206994.178/3600 推导,
example.tex(§5.3),187,0.01,MATCH,W11_D_over_alpha,registry_q3_2d.csv
example.tex(§5.3),187,0.028,MATCH,P08_spatial_unc,registry_q3.csv
example.tex(§5.3),188,57.4,MATCH,W11_t_2d_enddir_h,registry_q3_2d.csv
example.tex(§5.3),188,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(§5.3),190,2,MATCH,V4_ratio,registry_q3_verify.csv
example.tex(§5.3),192,1e-7,ALLOW,allow: W2/W5 对照容限,
example.tex(§5.3),192,1e-9,MATCH,P00_rtol,registry_q3.csv
example.tex(§5.3),192,0.17,MATCH,V2_M200_diff,registry_q3_verify.csv
example.tex(§5.3),192,600,MATCH,P00_tau,registry_q3.csv
example.tex(§5.3),193,3600,MATCH,P00_max_step,registry_q3.csv
example.tex(§5.3),193,0.03,MATCH,W11_t_1dfv_tol,registry_q3_2d.csv
example.tex(§5.3),194,0.04,MATCH,W11_area_end,registry_q3_2d.csv
example.tex(§5.3),195,60,MATCH,MC_s_D0_m,registry_q3_mc.csv
example.tex(§5.3),195,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(§5.3),196,2.3e-7,MATCH,P06_budget,registry_q3.csv
example.tex(§5.3),199,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),200,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(§5.3),200,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(§5.3),200,14400,ALLOW,allow: 附件1 覆盖上界 t_c,
example.tex(§5.3),201,200,MATCH,P00_M,registry_q3.csv
example.tex(§5.3),201,0.25,ALLOW,allow: 问题二 dt=0.25 s,
example.tex(§5.3),202,3.98e-5,MATCH,V4_q2_dt025_dC,registry_q3_verify.csv
example.tex(§5.3),202,4.3e-4,MATCH,V4_q2_dt025_dT,registry_q3_verify.csv
example.tex(§5.3),203,5e-5,MATCH,W11_dC_prod_enddir,registry_q3_2d.csv
example.tex(§5.3),204,2.002,MATCH,V4_ratio,registry_q3_verify.csv
example.tex(§5.3),207,4,MATCH,DR_c100_dh,registry_q3_drainage.csv
example.tex(§5.3),210,11.4,MATCH,W11_max_dt_axial,registry_q3_2d.csv
example.tex(§5.3),210,0.0032,MATCH,W11_max_dt_axial_h,registry_q3_2d.csv
example.tex(§5.3),210,25,MATCH,V7_dtdC,registry_q3_verify.csv
example.tex(§5.3),210,50,MATCH,P00_Tbar,registry_q3.csv
example.tex(§5.3),211,1e4,MATCH,P03_nfev,registry_q3.csv
example.tex(§5.3),211,0.03,MATCH,W11_t_1dfv_tol,registry_q3_2d.csv
example.tex(§5.3),212,2.28e-5,MATCH,W11_dC_mid_n50,registry_q3_2d.csv
example.tex(§5.3),213,5e-5,MATCH,W11_dC_prod_enddir,registry_q3_2d.csv
example.tex(§5.3),215,0.0032,MATCH,W11_max_dt_axial_h,registry_q3_2d.csv
example.tex(§5.3),215,5,MATCH,W11_pen_dmax_cm,registry_q3_2d.csv
example.tex(§5.3),215,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),218,5,MATCH,W11_pen_dmax_cm,registry_q3_2d.csv
example.tex(§5.3),220,9,MATCH,DR_c120_dh,registry_q3_drainage.csv
example.tex(§5.3),221,3.69e-2,ALLOW,allow: 3850/T^2 @323.15K 推导,
example.tex(§5.3),222,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(§5.3),223,1.82,MATCH,V7_dtdT,registry_q3_verify.csv|abs
example.tex(§5.3),223,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(§5.3),223,-2.12,ALLOW,allow: naive 估计 0.0369x57.42 推导,
example.tex(§5.3),226,5.0e5,ALLOW,allow: problem3.md §5.3 末期湿分特征时间 R^2/D,
example.tex(§5.3),226,139,ALLOW,allow: R^2/D 末期特征时间 5.0e5/3600 推导,
example.tex(§5.3),226,57.4,MATCH,W11_t_2d_enddir_h,registry_q3_2d.csv
example.tex(§5.3),227,2.6,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),227,10,MATCH,DR_c120_dh,registry_q3_drainage.csv
example.tex(§5.3),228,0.12,MATCH,P05_C_r1p5,registry_q3.csv
example.tex(§5.3),232,0.0500,MATCH,P00_Cbar,registry_q3.csv
example.tex(§5.3),233,0.0500,MATCH,P00_Cbar,registry_q3.csv
example.tex(§5.3),233,57.42,MATCH,MC_s_kcp_m,registry_q3_mc.csv
example.tex(§5.3),234,0.0600,ALLOW,allow: 排湿情景 Cbar 设定 0.0600,
example.tex(§5.3),234,57.70,MATCH,DR_c060_h,registry_q3_drainage.csv
example.tex(§5.3),234,0.28,MATCH,DR_c060_dh,registry_q3_drainage.csv
example.tex(§5.3),234,0.0750,ALLOW,allow: 排湿情景 Cbar 设定 0.0750,
example.tex(§5.3),234,58.39,MATCH,DR_c075_h,registry_q3_drainage.csv
example.tex(§5.3),235,0.96,MATCH,DR_c075_dh,registry_q3_drainage.csv
example.tex(§5.3),235,0.1000,ALLOW,allow: 输出半径间隔 (cm),
example.tex(§5.3),235,61.19,MATCH,DR_c100_h,registry_q3_drainage.csv
example.tex(§5.3),235,3.77,MATCH,DR_c100_dh,registry_q3_drainage.csv
example.tex(§5.3),235,0.1200,ALLOW,allow: 排湿情景 Cbar 设定 0.1200,
example.tex(§5.3),235,67.05,MATCH,DR_c120_h,registry_q3_drainage.csv
example.tex(§5.3),236,9.63,MATCH,DR_c120_dh,registry_q3_drainage.csv
example.tex(§5.3),236,0.15,MATCH,P05_C_center,registry_q3.csv
example.tex(§5.3),237,6,MATCH,P05_Csurf_rel,registry_q3.csv
example.tex(§5.3),239,4,MATCH,DR_c100_dh,registry_q3_drainage.csv
example.tex(§5.3),239,50,MATCH,P00_Tbar,registry_q3.csv
example.tex(§5.3),241,0.0500,MATCH,P00_Cbar,registry_q3.csv
example.tex(§5.3),241,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),242,0.12,MATCH,P05_C_r1p5,registry_q3.csv
example.tex(§5.3),242,0.8,MATCH,T5_r1_c4,registry_q3.csv
example.tex(§5.3),243,10,MATCH,DR_c120_dh,registry_q3_drainage.csv
example.tex(§5.3),247,0.94,ALLOW,allow: minipage 宽度,
example.tex(§5.3),249,9,MATCH,DR_c120_dh,registry_q3_drainage.csv
example.tex(§5.3),249,200,MATCH,P00_M,registry_q3.csv
example.tex(§5.3),249,1e-9,MATCH,P00_rtol,registry_q3.csv
example.tex(§5.3),249,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),254,50.00,MATCH,P00_Tbar,registry_q3.csv
example.tex(§5.3),254,0.0500,MATCH,P00_Cbar,registry_q3.csv
example.tex(§5.3),254,600,MATCH,P00_tau,registry_q3.csv
example.tex(§5.3),255,57.4223,MATCH,P01_tdry_h,registry_q3.csv
example.tex(§5.3),256,49,MATCH,P07_cross_r1,registry_q3.csv
example.tex(§5.3),256,59.2866,ALLOW,allow: Tbar=49 变体 t_dry(h) = base+dh 推导,
example.tex(§5.3),256,1.8643,MATCH,V7_s_Tm1_dh,registry_q3_verify.csv
example.tex(§5.3),257,51,MATCH,MC_s_kD_m,registry_q3_mc.csv
example.tex(§5.3),257,55.6395,ALLOW,allow: Tbar=51 变体 t_dry(h) = base+dh 推导,
example.tex(§5.3),257,-1.7828,MATCH,V7_s_Tp1_dh,registry_q3_verify.csv
example.tex(§5.3),258,0.045,ALLOW,allow: Cbar 敏感性变体 0.045,
example.tex(§5.3),258,-10,MATCH,DR_c120_dh,registry_q3_drainage.csv|abs
example.tex(§5.3),258,57.3056,ALLOW,allow: Cbar=0.045 变体 t_dry(h) 推导,
example.tex(§5.3),258,-0.1167,MATCH,V7_s_Cm10_dh,registry_q3_verify.csv
example.tex(§5.3),259,0.055,MATCH,T5_r7_c5,registry_q3.csv
example.tex(§5.3),259,10,MATCH,DR_c120_dh,registry_q3_drainage.csv
example.tex(§5.3),259,57.5533,ALLOW,allow: Cbar=0.055 变体 t_dry(h) 推导,
example.tex(§5.3),259,0.1310,MATCH,V7_s_Cp10_dh,registry_q3_verify.csv
example.tex(§5.3),260,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(§5.3),260,1800,ALLOW,allow: tau 敏感性,
example.tex(§5.3),260,0.008,ALLOW,allow: tau=0 变体秒换算 (2.16e-6 h) 推导,
example.tex(§5.3),260,0.070,ALLOW,allow: tau=1800 变体秒换算 (1.93e-5 h) 推导,
example.tex(§5.3),266,6,MATCH,P05_Csurf_rel,registry_q3.csv
example.tex(§5.3),266,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),267,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(§5.3),267,9,MATCH,DR_c120_dh,registry_q3_drainage.csv
example.tex(§5.3),269,5,MATCH,W11_pen_dmax_cm,registry_q3_2d.csv
example.tex(§5.3),269,0.01,MATCH,W11_D_over_alpha,registry_q3_2d.csv
example.tex(§5.3),270,-2.54,MATCH,MC_s_D0_d,registry_q3_mc.csv
example.tex(§5.3),270,6.86,MATCH,MC_s_kD_d,registry_q3_mc.csv
example.tex(§5.3),271,3850,ALLOW,allow: 附录3 D 的 Arrhenius 温度,
example.tex(§5.3),271,5,MATCH,W11_pen_dmax_cm,registry_q3_2d.csv
example.tex(§5.3),272,35.0,MATCH,MC_s_EA_m,registry_q3_mc.csv
example.tex(§5.3),272,99.2,MATCH,MC_s_EA_p,registry_q3_mc.csv
example.tex(§5.3),272,32.1,MATCH,MC_s_EA_d,registry_q3_mc.csv
example.tex(§5.3),272,56,ALLOW,allow: EA 单因素半程变化百分比 32.12/57.42 推导,
example.tex(§5.3),273,50,MATCH,P00_Tbar,registry_q3.csv
example.tex(§5.3),273,0.55,MATCH,W11_dt_axial_consist,registry_q3_2d.csv
example.tex(§5.3),273,1.8,MATCH,X_C_10800_0,registry_q3.csv
example.tex(§5.3),274,9,MATCH,DR_c120_dh,registry_q3_drainage.csv
example.tex(§5.3),274,5,MATCH,W11_pen_dmax_cm,registry_q3_2d.csv
example.tex(§5.3),274,100,MATCH,MC_p97.5,registry_q3_mc.csv
example.tex(§5.3),274,2026,ALLOW,allow: 蒙特卡洛随机种子 (脚本设置),
example.tex(§5.3),275,62.2,MATCH,MC_mean,registry_q3_mc.csv
example.tex(§5.3),275,19.7,MATCH,MC_std,registry_q3_mc.csv
example.tex(§5.3),276,95,MATCH,P06_loss,registry_q3.csv
example.tex(§5.3),276,35.1,MATCH,MC_p2.5,registry_q3_mc.csv
example.tex(§5.3),276,99.9,MATCH,MC_p97.5,registry_q3_mc.csv
example.tex(附录2d),4,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(附录2d),5,8,MATCH,FG3_dt_decades,registry_q3_figures.csv
example.tex(附录2d),5,4,MATCH,DR_c100_dh,registry_q3_drainage.csv
example.tex(附录2d),7,57.4,MATCH,W11_t_2d_enddir_h,registry_q3_2d.csv
example.tex(附录2d),8,17.30,MATCH,W11_pen_alpha_cm,registry_q3_2d.csv
example.tex(附录2d),8,2,MATCH,V4_ratio,registry_q3_verify.csv
example.tex(附录2d),8,12.5,MATCH,P07_cross_r2,registry_q3.csv
example.tex(附录2d),11,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(附录2d),11,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(附录2d),12,1e-8,ALLOW,allow: 量级声明,
example.tex(附录2d),12,3600,MATCH,P00_max_step,registry_q3.csv
example.tex(附录2d),13,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(附录2d),13,2,MATCH,V4_ratio,registry_q3_verify.csv
example.tex(附录2d),13,2,MATCH,V4_ratio,registry_q3_verify.csv
example.tex(附录2d),13,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(附录2d),14,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(附录2d),16,2,MATCH,V4_ratio,registry_q3_verify.csv
example.tex(附录2d),16,201,ALLOW,allow: W11 二维径向节点数 Nr+1 (设置),
example.tex(附录2d),16,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(附录2d),17,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(附录2d),18,1.7e-9,MATCH,W11_val_1d,registry_q3_2d.csv
example.tex(附录2d),19,1e4,MATCH,P03_nfev,registry_q3.csv
example.tex(附录2d),22,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(附录2d),26,2,MATCH,V4_ratio,registry_q3_verify.csv
example.tex(附录2d),26,50,MATCH,P00_Tbar,registry_q3.csv
example.tex(附录2d),27,2,MATCH,V4_ratio,registry_q3_verify.csv
example.tex(附录2d),27,1.95e7,MATCH,W11_tscale_ax,registry_q3_2d.csv
example.tex(附录2d),28,5424.5,MATCH,W11_tscale_ax_h,registry_q3_2d.csv
example.tex(附录2d),28,94.5,MATCH,W11_tscale_over_tdry,registry_q3_2d.csv
example.tex(附录2d),29,2,MATCH,V4_ratio,registry_q3_verify.csv
example.tex(附录2d),29,39.06,MATCH,W11_tscale_ratio,registry_q3_2d.csv
example.tex(附录2d),30,50,MATCH,P00_Tbar,registry_q3.csv
example.tex(附录2d),30,5.28,MATCH,W11_pen_dmax_cm,registry_q3_2d.csv
example.tex(附录2d),31,1.29,MATCH,W11_pen_dstar_cm,registry_q3_2d.csv
example.tex(附录2d),32,0.05,MATCH,P00_Cbar,registry_q3.csv
example.tex(附录2d),34,1e-4,MATCH,V4_q2_dt0125_dT_w1p8e3_7p2e3 s,registry_q3_verify.csv
example.tex(附录2d),35,1.72e-3,MATCH,W11_dT_mid_n50,registry_q3_2d.csv
example.tex(附录2d),36,3.69e-2,ALLOW,allow: 3850/T^2 @323.15K 推导,
example.tex(附录2d),36,1e-4,MATCH,V4_q2_dt0125_dT_w1p8e3_7p2e3 s,registry_q3_verify.csv
example.tex(附录2d),39,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(附录2d),39,200,MATCH,P00_M,registry_q3.csv
example.tex(附录2d),39,14,ALLOW,"allow: 表 14 编号 (版面, 附录2d 的 t_dry 对照表)",
example.tex(附录2d),43,0.94,ALLOW,allow: minipage 宽度,
example.tex(附录2d),45,14,ALLOW,"allow: 表 14 编号 (版面, 附录2d 的 t_dry 对照表)",
example.tex(附录2d),45,3,MATCH,X_C_600_0,registry_q3.csv
example.tex(附录2d),50,1e-8,ALLOW,allow: 量级声明,
example.tex(附录2d),50,57.4212,MATCH,W11_t_1dfv_h,registry_q3_2d.csv
example.tex(附录2d),51,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(附录2d),51,57.4212,MATCH,W11_t_1dfv_h,registry_q3_2d.csv
example.tex(附录2d),51,1.7e-9,MATCH,W11_val_1d,registry_q3_2d.csv
example.tex(附录2d),52,25,MATCH,V7_dtdC,registry_q3_verify.csv
example.tex(附录2d),52,5,MATCH,W11_pen_dmax_cm,registry_q3_2d.csv
example.tex(附录2d),52,57.4189,MATCH,W11_t_2d_n25_h,registry_q3_2d.csv
example.tex(附录2d),52,-8.232,MATCH,W11_dt_axial_n25,registry_q3_2d.csv
example.tex(附录2d),53,50,MATCH,P00_Tbar,registry_q3.csv
example.tex(附录2d),53,2.5,MATCH,X_C_3600_0,registry_q3.csv
example.tex(附录2d),53,57.4190,MATCH,W11_t_2d_n50_h,registry_q3_2d.csv
example.tex(附录2d),53,-7.678,MATCH,W11_dt_axial_n50,registry_q3_2d.csv
example.tex(附录2d),54,57.4180,MATCH,W11_t_2d_enddir_h,registry_q3_2d.csv
example.tex(附录2d),54,-11.448,MATCH,W11_dt_axial_enddir,registry_q3_2d.csv
example.tex(附录2d),60,50,MATCH,P00_Tbar,registry_q3.csv
example.tex(附录2d),60,25,MATCH,V7_dtdC,registry_q3_verify.csv
example.tex(附录2d),60,0.554,MATCH,W11_dt_axial_consist,registry_q3_2d.csv
example.tex(附录2d),61,11.45,MATCH,W11_max_dt_axial,registry_q3_2d.csv
example.tex(附录2d),61,0.0032,MATCH,W11_max_dt_axial_h,registry_q3_2d.csv
example.tex(附录2d),61,0.028,MATCH,P08_spatial_unc,registry_q3.csv
example.tex(附录2d),62,-11.88,MATCH,W11_dt_prod,registry_q3_2d.csv
example.tex(附录2d),63,-7.678,MATCH,W11_dt_axial_n50,registry_q3_2d.csv
example.tex(附录2d),64,-4.20,MATCH,W11_dt_scheme,registry_q3_2d.csv
example.tex(附录2d),66,21,ALLOW,allow: 输出列数,
example.tex(附录2d),67,206704.76,MATCH,W11_t_2d_enddir,registry_q3_2d.csv
example.tex(附录2d),67,617,ALLOW,allow: W11 共同比较窗采样点数 (运行观测),
example.tex(附录2d),68,2.28e-5,MATCH,W11_dC_mid_n50,registry_q3_2d.csv
example.tex(附录2d),68,1.72e-3,MATCH,W11_dT_mid_n50,registry_q3_2d.csv
example.tex(附录2d),69,2.67e-5,MATCH,W11_dC_scheme,registry_q3_2d.csv
example.tex(附录2d),70,1.24e-4,MATCH,W11_dT_scheme,registry_q3_2d.csv
example.tex(附录2d),70,4.57e-5,MATCH,W11_dC_prod_n50,registry_q3_2d.csv
example.tex(附录2d),71,1.73e-3,MATCH,W11_dT_prod_n50,registry_q3_2d.csv
example.tex(附录2d),71,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(附录2d),72,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(附录2d),72,1,MATCH,X_C_10800_2,registry_q3.csv
example.tex(附录2d),72,2,MATCH,V4_ratio,registry_q3_verify.csv
example.tex(附录2d),72,5,MATCH,W11_pen_dmax_cm,registry_q3_2d.csv
example.tex(附录2d),72,12.5,MATCH,P07_cross_r2,registry_q3.csv
example.tex(附录2d),72,0.0525,MATCH,W11_C_end_axis,registry_q3_2d.csv
example.tex(附录2d),72,0.1321,MATCH,W11_C_ax_1cm,registry_q3_2d.csv
example.tex(附录2d),72,0.1433,MATCH,W11_C_ax_2cm,registry_q3_2d.csv
example.tex(附录2d),72,0.1494,MATCH,W11_C_ax_5cm,registry_q3_2d.csv
example.tex(附录2d),72,0.1500,MATCH,P05_C_center,registry_q3.csv
example.tex(附录2d),73,-0.005,MATCH,W11_D_over_alpha,registry_q3_2d.csv|abs
example.tex(附录2d),73,2.25,MATCH,W11_z_dip_cm,registry_q3_2d.csv
example.tex(附录2d),73,18,MATCH,W11_pen_alpha_cm,registry_q3_2d.csv
example.tex(附录2d),74,0,MATCH,P04_maxC_dry,registry_q3.csv
example.tex(附录2d),74,1510.9,MATCH,W11_argmax_last_t_n50,registry_q3_2d.csv
example.tex(附录2d),75,3.5e-5,MATCH,W11_water_resid,registry_q3_2d.csv
example.tex(附录2d),75,95.24,ALLOW,allow: W11 二维全程失水率百分比 1-0.95241 推导,
example.tex(附录2d),75,95.13,MATCH,P06_loss,registry_q3.csv
example.tex(附录2d),76,8,MATCH,FG3_dt_decades,registry_q3_figures.csv
example.tex(附录2d),78,57.4,MATCH,W11_t_2d_enddir_h,registry_q3_2d.csv
example.tex(附录2d),79,0.0032,MATCH,W11_max_dt_axial_h,registry_q3_2d.csv
example.tex(附录2d),79,5,MATCH,W11_pen_dmax_cm,registry_q3_2d.csv
example.tex(附录2d),79,3,MATCH,X_C_600_0,registry_q3.csv
